id,title,release_date,original_language,vote_average,vote_count,popularity,runtime,adult,genres,overview
464889,Sniper: Ultimate Kill,2017-10-03,en,6.4,332,22.521,93,False,Action,"For the first time, Brandon Beckett, Richard Miller and Sgt. Thomas Beckett join forces in Colombia to take down a brutal drug cartel. When a deadly sniper with advanced, never-before-seen weaponry targets local Special Agent Kate Estrada, our elite team is in for the ultimate battle in this explosive, game-changing action thriller."
242828,When Marnie Was There,2014-07-19,ja,7.944,1790,23.269,103,False,"Animation, Drama, Family, Mystery","Upon being sent to live with relatives in the countryside due to an illness, an emotionally distant adolescent girl becomes obsessed with an abandoned mansion and infatuated with a girl who lives there - a girl who may or may not be real."
1274686,Simon of the Mountain,2024-10-31,es,5.5,2,35.132,96,False,Drama,"Simon is 21 years old. He introduces himself as a mover's helper. He claims not to know how to cook or clean the bathroom, but he does know how to make a bed. Recently, he seems to have become a different person…"
943134,The Animal Kingdom,2023-10-04,fr,7.0,702,19.307,127,False,"Adventure, Drama, Science Fiction","In a world hit by a wave of mutations transforming humans into animals, François does everything he can to save his wife. As some of the creatures disappear into a nearby forest, he and their son Émile embark on a quest that will change their lives forever."
732459,Blade of the 47 Ronin,2022-10-25,en,6.5,204,23.537,106,False,Fantasy,"In this sequel to ""47 Ronin,"" a new class of warriors emerges among the Samurai clans to keep a sought-after sword from falling into the wrong hands."
728754,Stand by Me Doraemon 2,2020-11-20,ja,7.6,204,26.525,96,False,"Animation, Family, Science Fiction, Adventure","Nobita travels to the future to show his beloved grandma his bride, but adult Nobita has fled his own wedding."
10131,A Nightmare on Elm Street 4: The Dream Master,1988-08-19,en,5.9,1428,21.512,93,False,"Horror, Thriller","Freddy Krueger is resurrected from his apparent demise, and rapidly tracks down and kills the remainder of the Elm Street kids. However, Kristen, who can draw others into her dreams, wills her special ability to her new friend, Alice."
133805,Carrie,2013-10-16,en,6.037,4448,28.014,100,False,"Drama, Horror","A contemporary take on the horror classic about an awkward, telekinetic teenage girl, whose lonely life is dominated by relentless bullying at school and an oppressive religious fanatic mother at home. When her tormentors pull a humiliating prank at the senior prom, she unleashes a horrifying chaos on everyone, leaving nothing but destruction in her wake."
12106,The Quick and the Dead,1995-02-09,en,6.5,1727,22.511,107,False,"Western, Action","A mysterious woman comes to compete in a quick-draw elimination tournament, in a town taken over by a notorious gunman."
11787,Harvey,1950-12-04,en,7.7,611,25.261,104,False,"Comedy, Fantasy","The story of Elwood P. Dowd who makes friends with a spirit taking the form of a human-sized rabbit named Harvey that only he sees (and a few privileged others on occasion also.) After his sister tries to commit him to a mental institution, a comedy of errors ensues. Elwood and Harvey become the catalysts for a family mending its wounds and for romance blossoming in unexpected places."
1393806,Chiefsaholic: A Wolf in Chiefs Clothing,2024-12-23,en,0.0,0,26.231,0,False,Documentary,"Recognized for his distinctive wolf costume and boisterous social media antics, Xaviar  Babudar aka ChiefsAholic rose to fame as one of Kansas City's most fervent fans. However, a secret life came to light when he was arrested in Bixby, Oklahoma, unraveling a series of unsolved bank robberies committed across the Midwest."
9293,John Tucker Must Die,2006-07-27,en,6.129,1366,24.261,87,False,"Comedy, Romance","After discovering they are all dating the same same guy, three popular students from different cliques band together for revenge, so they enlist the help of a new gal in town and conspire to break the jerk's heart, while destroying his reputation."
2291,Jacob's Ladder,1990-11-02,en,7.355,1646,19.26,113,False,"Drama, Mystery, Horror","After returning home from the Vietnam War, veteran Jacob Singer struggles to maintain his sanity. Plagued by hallucinations and flashbacks, Singer rapidly falls apart as the world and people around him morph and twist into disturbing images. His girlfriend, Jezzie, and ex-wife, Sarah, try to help, but to little avail. Even Singer's chiropractor friend, Louis, fails to reach him as he descends into madness."
14405,Beverly Hills Chihuahua,2008-10-03,en,5.383,1052,26.512,91,False,"Comedy, Family, Adventure, Romance","A pampered Beverly Hills chihuahua named Chloe who, while on vacation in Mexico with her owner Viv's niece, Rachel, gets lost and must rely on her friends to help her get back home before she is caught by a dognapper who wants to ransom her."
9341,The Core,2003-03-28,en,5.8,1877,24.511,136,False,"Science Fiction, Adventure, Thriller","Geophysicist Dr. Josh Keyes discovers that an unknown force has caused the earth's inner core to stop rotating. With the planet's magnetic field rapidly deteriorating, our atmosphere literally starts to come apart at the seams with catastrophic consequences. To resolve the crisis, Keyes, along with a team of the world's most gifted scientists, travel into the earth's core. Their mission: detonate a device that will reactivate the core."
1392347,Doctor Who: The War Games in Colour,2024-12-23,en,0.0,0,30.987,90,False,"Science Fiction, Drama, Adventure","The Doctor, Jamie and Zoe arrive on an unnamed planet. At first believing themselves in the midst of World War I, they realise it to be one of many War Zones overseen by the War Lords, who have kidnapped large numbers of human soldiers to form the greatest army the universe has ever seen. At the helm of this plot is the War Chief, another renegade Time Lord like the Doctor. The creeping realisation sets in that the Doctor cannot solve this problem alone, and that his days of wandering may be at an end..."
98567,Chinese Zodiac,2012-12-20,cn,6.2,806,22.263,123,False,"Action, Adventure","Asian Hawk leads a mercenary team to recover several lost artifacts from the Old Summer Palace, the bronze heads of the 12 Chinese Zodiac animals which were sacked by the French and British armies from the imperial Summer Palace in Beijing in 1860. Assisted by a Chinese student & a Parisian lady, Hawk stops at nothing to accomplish the mission."
293768,Kidnap,2017-06-16,en,6.2,1280,24.015,95,False,"Drama, Thriller",A mother (in her Minivan) stops at nothing to recover her kidnapped son.
10033,Just Friends,2005-11-23,en,6.2,1599,27.01,94,False,"Comedy, Romance","While visiting his hometown during Christmas, a man comes face-to-face with his old high school crush whom he was best friends with – a woman whose rejection of him turned him into a ferocious womanizer."
77016,End of Watch,2012-09-20,en,7.349,3212,28.011,109,False,"Crime, Drama, Thriller",Two young officers are marked for death after confiscating a small cache of money and firearms from the members of a notorious cartel during a routine traffic stop.
9101,Down Periscope,1996-03-01,en,6.307,451,19.258,92,False,Comedy,"Maverick Navy Lieutenant Commander Tom Dodge will never be a textbook officer, but he's a brilliant seaman who's always wanted to command a nuclear submarine — he's been given one last chance to clean up his record. Unfortunately, Admiral Graham, his nemesis, would rather sink the fleet than give Dodge his own boat. So, Graham stacks the deck against him and assigns Dodge to the Stingray, a diesel-powered WW2 submarine that can barely keep afloat. To make matters worse, Dodge's crew is a collection of maladjusted, mistake-prone misfits. Then, he's tagged the ""enemy"" in a crucial war game, and ordered to take on the U.S. Navy's best."
1211957,The Painter,2024-01-05,en,6.2,113,25.062,100,False,"Action, Thriller","An ex-CIA operative is thrown back into a dangerous world when a mysterious woman from his past resurfaces. Now exposed and targeted by a relentless killer and a rogue black ops program, he must rely on skills he thought he left behind in a high-stakes game of survival."
14069,The Girl Who Leapt Through Time,2006-07-15,ja,7.8,2014,25.046,98,False,"Fantasy, Animation, Drama, Science Fiction","When 17-year-old Makoto Konno gains the ability to, quite literally, ""leap"" backwards through time, she immediately sets about improving her grades and preventing personal mishaps. However, she soon realises that changing the past isn't as simple as it seems, and eventually, will have to rely on her new powers to shape the future of herself and her friends."
183011,Justice League: The Flashpoint Paradox,2013-07-30,en,7.9,1824,21.509,75,False,"Animation, Science Fiction, Action, Adventure",The Flash finds himself in a war-torn alternate timeline and teams up with alternate versions of his fellow heroes to restore the timeline.
